language,platform,channelid,avc_url,hevc_url,jioads,jioads_hevc,emtmol,emtmol_hevc,emtgam,emtgam_hevc,medialive_channel_id
ben,androidmobile,2472,https://prod-sportsp-north.jiocinema.com/hls/live/2109774/hd_akamai_androidmob_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,https://prod-sportsp-north.jiocinema.com/hls/live/2109774/hd_akamai_androidmob_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,,,https://prod-sportsp-north.jiocinema.com/v1/master/ffdfae0224d40a4388960cf2d684c29838df6555/prod-ssai-emt-with-cache-moloco-north/hls/live/2109774/hd_akamai_androidmob_avc_ben_ipl_s1_m1170524/master.m3u8?ads.adunit=Dx0yOeZsjzXkGoAN&hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,https://prod-sportsp-north.jiocinema.com/v1/master/ffdfae0224d40a4388960cf2d684c29838df6555/prod-ssai-emt-with-cache-moloco-north/hls/live/2109774/hd_akamai_androidmob_avc_ben_ipl_s1_m1170524/master.m3u8?ads.adunit=Dx0yOeZsjzXkGoAN&hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,https://prod-sportsp-north.jiocinema.com/v1/master/ffdfae0224d40a4388960cf2d684c29838df6555/prod-ssai-emt-no-cache-gam/hls/live/2109774/hd_akamai_androidmob_avc_ben_ipl_s1_m1170524/master.m3u8?ads.adunit=/22866208757/Mid_Roll_Live_Android&hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,https://prod-sportsp-north.jiocinema.com/v1/master/ffdfae0224d40a4388960cf2d684c29838df6555/prod-ssai-emt-no-cache-gam/hls/live/2109774/hd_akamai_androidmob_avc_ben_ipl_s1_m1170524/master.m3u8?ads.adunit=/22866208757/Mid_Roll_Live_Android&hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306
ben,webmobile,2472,https://prod-sportsp-north.jiocinema.com/hls/live/2109774/hd_akamai_androidmob_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,https://prod-sportsp-north.jiocinema.com/hls/live/2109774/hd_akamai_androidmob_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,,,,,,
ben,androidweb,2472,https://prod-sportsp-north.jiocinema.com/hls/live/2109774/hd_akamai_iosmob_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,https://prod-sportsp-north.jiocinema.com/hls/live/2109774/hd_akamai_iosmob_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,,,,,,
ben,iosweb,2472,https://prod-sportsp-north.jiocinema.com/hls/live/2109774/hd_akamai_iosmob_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,https://prod-sportsp-north.jiocinema.com/hls/live/2109774/hd_akamai_iosmob_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,,,,,,
ben,iosmobile,2472,https://prod-sportsp-north.jiocinema.com/hls/live/2109774/hd_akamai_iosmob_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,https://prod-sportsp-north.jiocinema.com/hls/live/2109774/hd_akamai_iosmob_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,,,,,,
ben,featuremobile,2472,https://prod-sportsp-north.jiocinema.com/hls/live/2109774/hd_akamai_featuremobile_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,https://prod-sportsp-north.jiocinema.com/hls/live/2109774/hd_akamai_featuremobile_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,,,,,,
ben,iostv,2472,https://prod-sportsp-north.jiocinema.com/hls/live/2109773/uhd_akamai_atv_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,https://prod-sportsp-north.jiocinema.com/hls/live/2109773/uhd_akamai_atv_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,,,,,,
ben,samsungtv,2472,https://prod-sportsp-north.jiocinema.com/hls/live/2109773/uhd_akamai_atv_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,https://prod-sportsp-north.jiocinema.com/hls/live/2109773/uhd_akamai_atv_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,,,,,,
ben,lgtv,2472,https://prod-sportsp-north.jiocinema.com/hls/live/2109773/uhd_akamai_atv_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,https://prod-sportsp-north.jiocinema.com/hls/live/2109773/uhd_akamai_atv_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,,,,,,
ben,androidtv,2472,https://prod-sportsp-north.jiocinema.com/hls/live/2109773/uhd_akamai_atv_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,https://prod-sportsp-north.jiocinema.com/hls/live/2109773/uhd_akamai_atv_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,,,https://prod-sportsp-north.jiocinema.com/v1/master/ffdfae0224d40a4388960cf2d684c29838df6555/prod-ssai-emt-with-cache-moloco-north/hls/live/2109773/uhd_akamai_atv_avc_ben_ipl_s1_m1170524/master.m3u8?ads.adunit=TDSe9k3tmixVycbY&hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,https://prod-sportsp-north.jiocinema.com/v1/master/ffdfae0224d40a4388960cf2d684c29838df6555/prod-ssai-emt-with-cache-moloco-north/hls/live/2109773/uhd_akamai_atv_avc_ben_ipl_s1_m1170524/master.m3u8?ads.adunit=TDSe9k3tmixVycbY&hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,https://prod-sportsp-north.jiocinema.com/v1/master/ffdfae0224d40a4388960cf2d684c29838df6555/prod-ssai-emt-no-cache-gam/hls/live/2109773/uhd_akamai_atv_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306,https://prod-sportsp-north.jiocinema.com/v1/master/ffdfae0224d40a4388960cf2d684c29838df6555/prod-ssai-emt-no-cache-gam/hls/live/2109773/uhd_akamai_atv_avc_ben_ipl_s1_m1170524/master.m3u8?hdnts=exp=1716026101~acl=/*~hmac=0a8118af0c40d3bda6e5b3cd77cf969dc200153618ccc6ca263a8cd7b7300306
